Litho_Facies,Formation,Well Name,Depth,GR,VCL,NPHI,RHOB,DT,FACIES,PHI
0,A,2,3542.898438,124.3208008,0.713920772,0.185000002,2.675199986,70.92630005,5,0.030530319
0,A,2,3542.989014,123.3619003,0.710995972,0.184200004,2.682699919,70.81390381,5,0.038927242
0,A,2,3543.079834,122.2078018,0.701129615,0.194700003,2.678900003,70.98400116,5,0.048517071
0,A,2,3543.170654,122.8039017,0.704751194,0.194299996,2.658200026,71.11630249,5,0.054995209
0,A,2,3543.261475,127.9935989,0.746681571,0.197999999,2.648000002,71.25659943,5,0.059177309
0,A,2,3543.352295,123.733902,0.715255201,0.182500005,2.634999991,71.28450012,5,0.060939238
0,A,2,3543.443115,123.1378021,0.708304048,0.182400003,2.650099993,71.4312973,5,0.059602533
0,A,2,3543.533691,114.4990006,0.635388017,0.188899994,2.66230011,71.11830139,5,0.053138971
0,A,2,3543.624512,122.1529999,0.699072003,0.192900002,2.676599979,71.20079804,5,0.047306959
0,A,2,3543.715332,123.2721024,0.709206402,0.197799996,2.666100025,71.14720154,5,0.044454623
0,A,2,3543.806152,123.3610001,0.70827198,0.189400002,2.659699917,71.26740265,5,0.046659645
0,A,2,3543.896973,115.0117035,0.639223993,0.181799993,2.659100056,71.17140198,5,0.048249718
0,A,2,3543.987793,118.5557022,0.671825647,0.180500001,2.670700073,71.36319733,5,0.050107282
0,A,2,3544.078613,125.2404022,0.731383979,0.181199998,2.672199965,71.3565979,5,0.049839668
0,A,2,3544.169189,133.5897064,0.791688025,0.195600003,2.663399935,71.3884964,5,0.049682073
0,A,2,3544.26001,125.0094986,0.722723186,0.200100005,2.658200026,71.20899963,5,0.05332353
0,A,2,3544.350586,123.3651962,0.70765996,0.189300001,2.651200056,71.83750153,5,0.046684321
0,A,2,3544.441406,121.1032028,0.69509685,0.186000004,2.656699896,71.78859711,5,0.040330544
0,A,2,3544.532227,125.0203018,0.723570406,0.183899999,2.66260004,71.54750061,5,0.035267189
0,A,2,3544.623047,124.4601975,0.720020831,0.188600004,2.673700094,69.17549896,5,0.042366169
0,A,2,3544.713867,124.8201981,0.717024803,0.1831,2.683500052,67.13300324,5,0.051949136
0,A,2,3544.804443,121.3078003,0.677179992,0.174199998,2.665800095,64.49590302,5,0.056909539
0,A,2,3544.895264,112.5403976,0.604193568,0.155100003,2.648699999,62.34799957,5,0.05906133
0,A,2,3544.986084,105.8255005,0.539729595,0.128399998,2.628400087,61.0284996,5,0.055517625
1,A,2,3545.076904,96.28089905,0.454230398,0.1012,2.613300085,59.08229828,3,0.049870588
1,A,2,3545.167725,85.82009888,0.345928818,0.089599997,2.631500006,58.39749908,3,0.043987691
1,A,2,3545.258545,68.03569794,0.211035997,0.075300001,2.654500008,59.84740067,3,0.036142562
1,A,2,3545.349365,58.89590073,0.153826401,0.069799997,2.70359993,61.24900055,3,0.020334147
1,A,2,3545.439941,58.70920181,0.152856007,0.0656,2.702399969,63.40890122,3,0
1,A,2,3545.530762,58.77360153,0.140571997,0.067400001,2.678600073,65.52850342,3,0
1,A,2,3545.621582,54.30939865,0.112429597,0.069300003,2.620699883,66.64849854,3,0
1,A,2,3545.712158,53.54539871,0.125523999,0.075599998,2.585400105,67.29309845,3,0
1,A,2,3545.802979,59.14849854,0.169133604,0.087700002,2.578700066,67.26529694,3,0.008001198
1,A,2,3545.893799,63.05319977,0.189551204,0.098399997,2.57859993,68.54570007,3,0.019071238
1,A,2,3545.984619,62.88370132,0.187190399,0.104900003,2.576900005,68.74430084,3,0.026082167
1,A,2,3546.075195,62.46390152,0.20340161,0.109300003,2.566999912,68.31150055,3,0.035505462
1,A,2,3546.166016,67.50009918,0.241160005,0.115400001,2.585900068,68.85050201,3,0.048753262
1,A,2,3546.256836,70.86039734,0.2802912,0.124399997,2.602600098,69.17209625,3,0.069199204
1,A,2,3546.347656,76.68219757,0.360086381,0.134599999,2.616400003,69.41950226,3,0.08618106
0,A,2,3546.438477,89.58309937,0.437441587,0.142100006,2.613100052,71.01049805,5,0.095042355
0,A,2,3546.529297,98.43340302,0.476202399,0.143099994,2.620399952,71.70670319,5,0.091516167
0,A,2,3546.620117,104.9618988,0.524375975,0.1558,2.644599915,71.46230316,5,0.08785715
0,A,2,3546.710693,107.5754013,0.563459992,0.162400007,2.669300079,70.5114975,5,0.082147561
0,A,2,3546.801514,115.8656998,0.613367975,0.165199995,2.677200079,69.88179779,5,0.078924991
0,A,2,3546.892334,114.1868973,0.637163997,0.151199997,2.66779995,70.82129669,5,0.072726034
0,A,2,3546.983154,109.012001,0.60485363,0.144899994,2.660599947,71.71130371,5,0.069971435
0,A,2,3547.07373,101.952301,0.549820006,0.149599999,2.657299995,72.14450073,5,0.070184931
0,A,2,3547.164551,106.9885025,0.552234411,0.157600001,2.649300098,72.08599854,5,0.075663395
0,A,2,3547.255371,112.1633987,0.597087205,0.170300007,2.639699936,71.38639832,5,0.076123074
0,A,2,3547.345947,117.2301025,0.64181757,0.172299996,2.629100084,71.14880371,5,0.074360274
0,A,2,3547.436768,114.6187973,0.642193556,0.177200005,2.620399952,70.78659821,5,0.066846073
0,A,2,3547.527588,113.8720017,0.63024801,0.171900004,2.614099979,70.62290192,5,0.06490548
0,A,2,3547.618408,107.4712982,0.589780808,0.163599998,2.616600037,70.44409943,5,0.060737539
0,A,2,3547.709229,110.0827026,0.589020014,0.156200007,2.641599894,70.68779755,5,0.069919013
0,A,2,3547.800049,111.5762024,0.604891181,0.155499995,2.659399986,70.92549896,5,0.071657144
0,A,2,3547.890869,115.2481003,0.63198477,0.167400003,2.667900085,71.29519653,5,0.071404934
0,A,2,3547.981445,112.6367035,0.623000026,0.173299998,2.655999899,71.56369782,5,0.058281705
0,A,2,3548.072266,106.2894974,0.575075209,0.178800002,2.65019989,71.76999664,5,0.051598083
0,A,2,3548.163086,106.5346985,0.564542413,0.186499998,2.638099909,72.08799744,5,0.05137692
0,A,2,3548.253906,108.2449036,0.576877594,0.184499994,2.622100115,71.81060028,5,0.048312057
0,A,2,3548.344727,113.9181976,0.619993627,0.177599996,2.613800049,71.28959656,5,0.048404384
0,A,2,3548.435547,118.0217972,0.658335984,0.165900007,2.626899958,71.08599854,5,0.046784435
0,A,2,3548.526123,118.3951035,0.666739225,0.162499994,2.648299933,70.24220276,5,0.041576915
0,A,2,3548.616699,117.9164963,0.663624823,0.1611,2.648600102,70.19539642,5,0.036075067
0,A,2,3548.70752,109.7893982,0.600851178,0.153400004,2.637599945,69.8660965,5,0.031861544
0,A,2,3548.79834,107.8924027,0.578264773,0.153600007,2.620199919,69.49210358,5,0.035960555
0,A,2,3548.88916,104.5644989,0.550295949,0.158700004,2.622699976,69.19480133,5,0.043708488
0,A,2,3548.97998,105.9766007,0.559325635,0.158999994,2.632400036,69.04949951,5,0.045592319
0,A,2,3549.070801,103.7667007,0.542012036,0.154100001,2.643599987,69.30269623,5,0.045295876
0,A,2,3549.161621,107.3632965,0.571107984,0.144500002,2.65109992,69.9029007,5,0.042101916
0,A,2,3549.252197,116.316597,0.648064792,0.155300006,2.642999888,70.39060211,5,0.043810405
0,A,2,3549.343018,123.7837982,0.713699997,0.169,2.638099909,70.31569672,5,0.047454793
0,A,2,3549.433838,125.1939011,0.725388765,0.172099993,2.639300108,70.51409912,5,0.042920515
0,A,2,3549.524658,122.2093964,0.698931992,0.169699997,2.641499996,70.0381012,5,0.031621985
0,A,2,3549.615479,117.9779968,0.663216054,0.1646,2.64109993,70.1964035,5,0.028511785
0,A,2,3549.706299,117.0453033,0.654876828,0.177399993,2.63199997,71.09339905,5,0.032197271
0,A,2,3549.796875,115.7397003,0.64386797,0.1787,2.640100002,71.92279816,5,0.031350695
0,A,2,3549.887451,115.1174011,0.638746381,0.1928,2.646300077,72.8757019,5,0.019350087
0,A,2,3549.978271,114.9309006,0.639954388,0.204600006,2.659300089,74.61949921,5,0.011387675
0,A,2,3550.069092,117.6716995,0.668820798,0.219799995,2.660200119,75.42970276,5,0.015951136
0,A,2,3550.159912,124.7656021,0.723727226,0.233500004,2.66170001,75.97480011,5,0.027449286
0,A,2,3550.250732,126.0712967,0.736360014,0.222800002,2.648400068,75.95089722,5,0.031954277
0,A,2,3550.341553,128.2162933,0.740231216,0.219999999,2.637300015,75.74749756,5,0.028789306
0,A,2,3550.432373,120.5323029,0.683142364,0.215499997,2.636399984,75.22280121,5,0.02645343
0,A,2,3550.522949,119.0401001,0.674214423,0.224099994,2.650000095,74.90830231,5,0.026853005
0,A,2,3550.61377,119.8337021,0.69156158,0.224800006,2.660700083,74.8973999,5,0.029516449
0,A,2,3550.70459,126.0243988,0.730599999,0.220300004,2.656800032,75.26719666,5,0.031106578
0,A,2,3550.79541,124.8704987,0.714577615,0.2139,2.648600102,75.52359772,5,0.032239996
0,A,2,3550.88623,121.0561981,0.687053621,0.219400004,2.649199963,75.69509888,5,0.031930778
0,A,2,3550.977051,119.7493973,0.694250405,0.211400002,2.66170001,75.46880341,5,0.034220837
0,A,2,3551.067871,125.9394989,0.734267235,0.214599997,2.671299934,75.23059845,5,0.035007674
0,A,2,3551.158447,126.719902,0.743000031,0.219999999,2.671600103,75.05519867,5,0.035479721
0,A,2,3551.249023,128.1779938,0.755834401,0.224000007,2.653300047,74.88829804,5,0.031868711
0,A,2,3551.339844,129.6701965,0.7514112,0.236599997,2.637799978,74.79550171,5,0.033246327
0,A,2,3551.430664,125.3918991,0.70917362,0.224000007,2.63319993,74.39440155,5,0.029507136
0,A,2,3551.521484,119.6095963,0.665335178,0.236399993,2.646199942,74.58110046,5,0.020994563
0,A,2,3551.612305,115.879097,0.655740023,0.237800002,2.646600008,74.40239716,5,0.01717752
0,A,2,3551.703125,118.8506012,0.680085599,0.237000004,2.640500069,74.61389923,5,0.020034602
0,A,2,3551.793701,121.3575974,0.70034641,0.225600004,2.637700081,74.41339874,5,0.020413429
0,A,2,3551.884521,123.4094009,0.71331197,0.203899995,2.638299942,74.60600281,5,0.026459852
0,A,2,3551.975342,124.1560974,0.729242384,0.210500002,2.637500048,74.58869934,5,0.039511174
0,A,2,3552.066162,127.2449036,0.731307983,0.208700001,2.634200096,74.25869751,5,0.056666128
0,A,2,3552.156982,124.2947998,0.724002421,0.223700002,2.636899948,74.39749908,5,0.060413692
0,A,2,3552.247803,127.0587997,0.736092806,0.218999997,2.642699957,74.23130035,5,0.060964838
0,A,2,3552.338623,130.2673035,0.756472826,0.228900001,2.656599999,74.2098999,5,0.07627663
0,A,2,3552.429199,130.9790955,0.772872806,0.225700006,2.664299965,74.3615036,5,0.085741885
0,A,2,3552.52002,128.4017029,0.763267994,0.230900005,2.652800083,74.35479736,5,0.094807468
0,A,2,3552.610596,120.3434982,0.713468015,0.211700007,2.625499964,74.32250214,5,0.102870122
0,A,2,3552.701416,115.5287018,0.659431994,0.205699995,2.604500055,74.23960114,5,0.107718073
0,A,2,3552.792236,111.4216995,0.620976806,0.203099996,2.601900101,73.82330322,5,0.111372285
0,A,2,3552.883057,113.100502,0.616147995,0.203899995,2.607800007,73.81400299,5,0.126157001
0,A,2,3552.973633,119.6303024,0.657567978,0.210700005,2.616400003,74.29519653,5,0.127901644
0,A,2,3553.064453,123.5167999,0.699841559,0.2007,2.622200012,74.67520142,5,0.135264397
0,A,2,3553.155273,124.8584976,0.719127953,0.212300003,2.62409997,74.59680176,5,0.130166218
0,A,2,3553.246094,125.0450974,0.724000812,0.202299997,2.624300003,74.3214035,5,0.126858115
0,A,2,3553.336914,126.164299,0.731328785,0.219300002,2.628799915,74.02839661,5,0.11736951
0,A,2,3553.427734,127.9935989,0.745503962,0.225999996,2.639600039,73.73840332,5,0.110364161
0,A,2,3553.518555,118.9681015,0.692639172,0.225500003,2.655200005,74.08999634,5,0.090971664
0,A,2,3553.609131,115.4559021,0.649389625,0.207300007,2.654299974,73.57250214,5,0.073279142
0,A,2,3553.699951,119.7460022,0.67023921,0.177599996,2.642999888,73.30819702,5,0.057732251
0,A,2,3553.790771,124.8511963,0.713374376,0.172999993,2.637300015,73.01170349,5,0.054523058
0,A,2,3553.881592,120.7157974,0.694339991,0.174999997,2.638000011,72.23889923,5,0.065521605
0,A,2,3553.972168,115.7142029,0.652030408,0.192900002,2.636699915,72.80380249,5,0.093526371
0,A,2,3554.062988,116.066597,0.646595955,0.195299998,2.627300024,73.0164032,5,0.118903831
0,A,2,3554.153809,115.6936035,0.644386351,0.195500001,2.633300066,73.02829742,5,0.126738399
0,A,2,3554.244385,110.436203,0.604760766,0.195600003,2.640000105,72.39009857,5,0.131460279
0,A,2,3554.335205,110.0537033,0.595696032,0.184499994,2.648400068,72.08329773,5,0.133272529
0,A,2,3554.426025,109.1211014,0.588132024,0.184300005,2.654599905,71.7440033,5,0.128648534
0,A,2,3554.516846,110.7997971,0.600432813,0.183300003,2.661000013,72.02580261,5,0.120541096
0,A,2,3554.607666,108.9630966,0.587037623,0.188999996,2.669100046,72.29859924,5,0.113184929
0,A,2,3554.698486,112.507103,0.614692032,0.192300007,2.667299986,72.52349854,5,0.108419441
0,A,2,3554.789307,111.6053009,0.609007955,0.182799995,2.655699968,72.90779877,5,0.104578018
0,A,2,3554.879883,111.3057022,0.606162429,0.198799998,2.643199921,73.06739807,5,0.102238096
0,A,2,3554.970703,110.1865006,0.596477628,0.201900005,2.631599903,73.64550018,5,0.106032968
0,A,2,3555.061523,109.4397965,0.589851201,0.204899997,2.638200045,73.48419952,5,0.106431134
0,A,2,3555.152344,107.2829971,0.572249591,0.2016,2.637700081,73.65910339,5,0.09769778
0,A,2,3555.243164,111.3864975,0.607143998,0.188600004,2.634000063,73.53070068,5,0.082227394
0,A,2,3555.333984,112.3822022,0.617376804,0.190699995,2.621500015,73.72250366,5,0.070134617
0,A,2,3555.424561,116.4858017,0.650584757,0.196600005,2.629199982,74.51450348,5,0.058191989
0,A,2,3555.515137,116.299202,0.651889622,0.206100002,2.640300036,75.04759979,5,0.053539727
0,A,2,3555.605957,119.9705963,0.678626418,0.214000002,2.663700104,75.28019714,5,0.052815888
0,A,2,3555.696777,117.5457993,0.659767985,0.211400002,2.652499914,75.41899872,5,0.054521412
0,A,2,3555.787598,117.4180985,0.660105586,0.208199993,2.647900105,75.10109711,5,0.054241367
0,A,2,3555.878418,118.5382004,0.667913616,0.205200002,2.641900063,74.54720306,5,0.055410143
0,A,2,3555.969238,118.1651001,0.658093572,0.199499995,2.646100044,74.63210297,5,0.059386004
0,A,2,3556.060059,113.2565994,0.618300021,0.201199994,2.648600102,74.13210297,5,0.059907392
0,A,2,3556.150635,110.356102,0.597899973,0.194600001,2.645200014,73.72149658,5,0.056348335
0,A,2,3556.241455,110.356102,0.607620001,0.197400004,2.648799896,73.49559784,5,0.056945488
0,A,2,3556.332275,115.5787964,0.643480003,0.1972,2.647000074,73.76650238,5,0.05781123
0,A,2,3556.423096,115.865799,0.658172011,0.197600007,2.637399912,74.07730103,5,0.0579
0,A,2,3556.513916,121.8347015,0.696160793,0.200499997,2.6322999,74.54689789,5,0.052742291
0,A,2,3556.604736,121.520401,0.697264016,0.218099996,2.641200066,74.51260376,5,0.043300342
0,A,2,3556.695557,122.8272018,0.701581597,0.228200004,2.664799929,74.35749817,5,0.037228562
0,A,2,3556.785889,121.3349991,0.679895222,0.219799995,2.682499886,74.35870361,5,0.038766135
0,A,2,3556.876709,116.6416016,0.665711999,0.1998,2.67689991,74.24130249,5,0.050141055
0,A,2,3556.967529,121.4572983,0.690951169,0.205699995,2.658400059,74.10140228,5,0.048490129
0,A,2,3557.05835,120.5606003,0.694000006,0.202700004,2.636800051,74.40979767,5,0.03907118
0,A,2,3557.14917,123.1741028,0.695089579,0.216600001,2.626199961,74.49810028,5,0.033347506
0,A,2,3557.23999,119.0705032,0.681702375,0.206599996,2.641299963,74.08080292,5,0.034947932
0,A,2,3557.330811,121.6460037,0.715559244,0.218099996,2.651400089,74.28710175,5,0.038272891
0,A,2,3557.421387,127.4330978,0.741156817,0.212300003,2.65809989,73.96640015,5,0.040900823
0,A,2,3557.512207,126.3498993,0.729420006,0.218199998,2.640700102,73.98989868,5,0.041024115
0,A,2,3557.603027,124.6712036,0.705887198,0.2148,2.633100033,74.13739777,5,0.042130373
0,A,2,3557.693848,120.7508011,0.685847998,0.211500004,2.628900051,74.10780335,5,0.048897296
0,A,2,3557.784668,120.3417969,0.676826417,0.200100005,2.636899948,74.05560303,5,0.054203291
0,A,2,3557.875488,116.9263001,0.661840797,0.209999993,2.629499912,74.03630066,5,0.05226855
0,A,2,3557.966309,114.8728027,0.645295978,0.210600004,2.629199982,74.04820252,5,0.044326562
0,A,2,3558.056885,116.5514984,0.64457202,0.2148,2.626699925,73.76650238,5,0.041959733
0,A,2,3558.147705,113.6251984,0.6373896,0.204400003,2.641599894,73.47419739,5,0.04345889
0,A,2,3558.238281,112.8784027,0.622407973,0.195500001,2.634900093,73.41560364,5,0.047097791
0,A,2,3558.329102,106.1634979,0.585844815,0.211600006,2.626699925,73.311203,5,0.050456703
0,A,2,3558.42041,112.3531036,0.593780041,0.204699993,2.613399983,73.34700012,5,0.049226373
0,A,2,3558.511719,109.4889984,0.599884808,0.217899993,2.626899958,73.75440216,5,0.049519677
0,A,2,3558.603027,114.5251999,0.617828786,0.209999993,2.64289999,73.95120239,5,0.053960159
0,A,2,3558.694092,109.8582001,0.607750416,0.210299999,2.658200026,73.98059845,5,0.056230139
0,A,2,3558.7854,116.1554031,0.629655182,0.202500001,2.655100107,74.1493988,5,0.053815443
0,A,2,3558.876709,112.4248962,0.626003981,0.194800004,2.657799959,74.0381012,5,0.047038905
0,A,2,3558.968018,115.1923981,0.632334411,0.198899999,2.655499935,73.76860046,5,0.044567127
0,A,2,3559.059326,116.2396011,0.646007955,0.199300006,2.651599884,73.66670227,5,0.049205147
0,A,2,3559.150635,125.1929016,0.704801559,0.1998,2.644900084,73.58580017,5,0.060854554
0,A,2,3559.241943,125.4123993,0.727213562,0.204400003,2.655900002,73.73249817,5,0.071411803
0,A,2,3559.333008,125.6244965,0.729067981,0.210899994,2.656800032,73.73429871,5,0.074629039
0,A,2,3559.424561,119.4692001,0.688372016,0.217199996,2.656899929,73.56800079,5,0.072529025
0,A,2,3559.515625,123.2027969,0.701923192,0.208700001,2.651299954,73.0632019,5,0.064371489
0,A,2,3559.606934,119.9725037,0.686137617,0.211600006,2.650300026,72.93360138,5,0.052728809
0,A,2,3559.698242,122.5736008,0.699257612,0.199399993,2.642299891,72.9917984,5,0.042544156
0,A,2,3559.789551,118.4665985,0.673464,0.197300002,2.632699966,72.82550049,5,0.045104418
0,A,2,3559.880859,123.5028,0.704950392,0.196500003,2.637599945,73.32080078,5,0.054252945
0,A,2,3559.971924,121.0883026,0.693062425,0.200299993,2.653800011,73.54560089,5,0.062248338
0,A,2,3560.063232,124.0752029,0.713310421,0.213100001,2.66050005,73.79859924,5,0.065238349
0,A,2,3560.154541,120.5311966,0.688537598,0.210700005,2.669199944,73.86699677,5,0.067924939
0,A,2,3560.24585,119.1673966,0.67483598,0.209800005,2.673199892,73.9190979,5,0.072640121
0,A,2,3560.337158,118.0473023,0.66482079,0.207699999,2.675699949,73.56819916,5,0.08076226
0,A,2,3560.428467,118.4203033,0.667246401,0.209999993,2.669699907,73.65190125,5,0.094428904
0,A,2,3560.519775,120.5635986,0.68530798,0.211700007,2.65989995,73.66159821,5,0.108617149
0,A,2,3560.61084,118.8507004,0.67133683,0.209900007,2.650700092,73.70929718,5,0.117501907
0,A,2,3560.702148,121.2652969,0.691900015,0.201900005,2.642299891,73.92120361,5,0.127064884
0,A,2,3560.793457,122.5720978,0.703406394,0.197699994,2.634399891,73.76000214,5,0.134724677
0,A,2,3560.884766,124.0643005,0.713581562,0.206,2.635799885,72.88610077,5,0.136591509
0,A,2,3560.976074,114.9347992,0.637620747,0.206499994,2.641900063,73.58139801,5,0.111721538
0,A,2,3561.067383,115.4729996,0.643151999,0.211899996,2.639300108,73.85279846,5,0.077192731
0,A,2,3561.158447,117.5605011,0.664632022,0.203999996,2.631299973,74.39900208,5,0.043413963
0,A,2,3561.249756,124.2753983,0.718687177,0.210700005,2.627899885,74.31809998,5,0.030300001
0,A,2,3561.341064,125.2306976,0.722650409,0.212200001,2.626699925,74.46350098,5,0.020848082
0,A,2,3561.432373,121.651001,0.695184767,0.213200003,2.632600069,74.57019806,5,0.018706296
0,A,2,3561.523682,121.5466003,0.68790561,0.2007,2.633100033,74.56269836,5,0.017797818
0,A,2,3561.61499,116.3195038,0.653411984,0.213,2.634799957,73.81490326,5,0.027916977
0,A,2,3561.706299,119.3040009,0.67714721,0.204300001,2.628299952,73.75800324,5,0.032626379
0,A,2,3561.797363,120.7139969,0.695532799,0.216100007,2.624300003,73.84380341,5,0.031194639
0,A,2,3561.888672,125.7544022,0.729601622,0.200800002,2.635900021,73.4382019,5,0.018358242
0,A,2,3561.97998,125.1948013,0.725508809,0.205300003,2.657299995,73.87039948,5,0.020600244
0,A,2,3562.071289,125.0442963,0.713292003,0.200900003,2.667700052,74.12059784,5,0.027659735
0,A,2,3562.162354,119.6305008,0.678644776,0.207699999,2.669300079,74.52680206,5,0.031525407
0,A,2,3562.253906,120.0035019,0.680610418,0.2042,2.659300089,74.41549683,5,0.029370664
0,A,2,3562.344971,119.793602,0.671869636,0.209299997,2.662499905,74.5082016,5,0.023545524
0,A,2,3562.436279,116.8067017,0.636871219,0.203799993,2.655499935,74.5463028,5,0.020916279
0,A,2,3562.527588,110.464798,0.596303999,0.215100005,2.648900032,73.56340027,5,0.019943753
0,A,2,3562.618896,109.5523987,0.608740807,0.217800006,2.631799936,73.93049622,5,0.021683428
0,A,2,3562.710205,115.6791992,0.660203219,0.226899996,2.621900082,74.05329895,5,0.020439029
0,A,2,3562.801514,121.0884018,0.702764809,0.222599998,2.624799967,75.90350342,5,0.020647803
0,A,2,3562.892822,124.9801025,0.723999977,0.223000005,2.640000105,75.66880035,5,0.020427594
0,A,2,3562.983887,124.9801025,0.718199968,0.211600006,2.645900011,75.34179688,5,0.027387498
0,A,2,3563.075195,123.3013992,0.708252013,0.212500006,2.633300066,74.62310028,5,0.029562051
0,A,2,3563.166504,122.9567032,0.704426408,0.205699995,2.631500006,74.80380249,5,0.025627665
0,A,2,3563.257813,122.3971024,0.700580001,0.202099994,2.636499882,75.20899963,5,0.017419823
0,A,2,3563.349121,122.1062012,0.696972787,0.194000006,2.653599978,75.53849793,5,0.014882121
0,A,2,3563.440186,121.5462036,0.709807992,0.193599999,2.660399914,74.92489624,5,0.016568577
0,A,2,3563.531494,125.2767029,0.728384793,0.198599994,2.657399893,75.33190155,5,0.022280429
0,A,2,3563.622803,126.1604996,0.732245624,0.201299995,2.65440011,75.06099701,5,0.024208691
0,A,2,3563.714111,129.6692963,0.750098407,0.207800001,2.644500017,75.18499756,5,0.02779291
0,A,2,3563.80542,134.5108032,0.787084818,0.224199995,2.637300015,75.0617981,5,0.029105404
0,A,2,3563.896729,136.1562042,0.814051986,0.239299998,2.629899979,76.89949799,5,0.023504328
0,A,2,3563.988037,134.1408997,0.810277581,0.250999987,2.610199928,78.6128006,5,0.019547282
0,A,2,3564.079346,130.4185028,0.783896804,0.249799997,2.592499971,78.45580292,5,0.021869421
0,A,2,3564.170654,129.7785034,0.767455995,0.234899998,2.590899944,77.76930237,5,0.024226358
0,A,2,3564.261719,132.9521027,0.782397568,0.225700006,2.605099917,76.4029007,5,0.025045263
0,A,2,3564.353027,127.9159012,0.76492399,0.212500006,2.633100033,74.20539856,5,0.024669847
0,A,2,3564.444336,127.8439026,0.748906434,0.210800007,2.64350009,75.37809753,5,0.026916787
0,A,2,3564.535645,121.4628983,0.711672783,0.208900005,2.652800083,74.10540009,5,0.028382063
0,A,2,3564.626709,120.5302963,0.688095987,0.213799998,2.646800041,74.20819855,5,0.021900248
0,A,2,3564.718262,116.8238983,0.663142383,0.212400004,2.645699978,72.17250061,5,0.014833313
0,A,2,3564.809326,117.7910996,0.659676015,0.205799997,2.648499966,71.49729919,5,0.006885903
0,A,2,3564.900635,117.4180985,0.659644783,0.191300005,2.65109992,70.45749664,5,0.007052571
0,A,2,3564.991943,115.710701,0.647745609,0.173700005,2.645600081,68.48229981,5,0.016768999
0,A,2,3565.083252,111.6541977,0.617219985,0.152700007,2.638099909,67.42870331,5,0.0334775
0,A,2,3565.174561,108.8563004,0.59020555,0.132400006,2.640300036,65.54959869,5,0.0385
0,A,2,3565.265625,102.8824005,0.543799996,0.122900002,2.654099941,64.96279907,5,0.036998645
0,A,2,3565.357178,89.93039703,0.442352802,0.109899998,2.671099901,63.52349854,5,0.032654893
0,A,2,3565.448242,79.50589752,0.347003192,0.098499999,2.689899921,62.65790176,5,0.042221755
0,A,2,3565.539551,77.74120331,0.319010407,0.090300001,2.682300091,62.36410141,5,0.047351237
0,A,2,3565.630859,80.72570038,0.338991195,0.088799998,2.664400101,62.07860184,5,0.047008671
0,A,2,3565.722168,84.248703,0.36916399,0.092299998,2.646300077,62.21350098,5,0.042669561
0,A,2,3565.813232,82.0931015,0.356224001,0.093900003,2.641299963,63.62030029,5,0.041212231
0,A,2,3565.904541,82.1949997,0.355029613,0.097499996,2.636300087,65.01080322,5,0.046221927
0,A,2,3565.99585,82.00839996,0.353615195,0.107299998,2.633100033,66.33670044,5,0.055882681
0,A,2,3566.087158,83.87529755,0.368698388,0.119800001,2.631500006,66.47879791,5,0.063295938
0,A,2,3566.178467,84.51950073,0.374976009,0.122000001,2.642299891,67.6160965,5,0.06212119
0,A,2,3566.269775,85.10320282,0.380079985,0.118199997,2.648299933,68.1053009,5,0.05358921
0,A,2,3566.361084,91.79519653,0.437438399,0.117299996,2.652100086,68.81729889,5,0.056052703
0,A,2,3566.452393,97.65820313,0.48899281,0.126800001,2.647099972,69.17449951,5,0.068688154
0,A,2,3566.543457,106.2455978,0.563385606,0.142100006,2.639699936,68.87090302,5,0.08135803
0,A,2,3566.634766,110.5356979,0.601283968,0.147599995,2.632999897,68.67569733,5,0.089370504
0,A,2,3566.726074,115.9933014,0.645150363,0.150000006,2.625099897,68.42639923,5,0.073225595
0,A,2,3566.817383,113.1930008,0.622047186,0.156399995,2.620599985,68.18959808,5,0.065301083
0,A,2,3566.908691,112.6334992,0.617403209,0.153600007,2.630399942,68.13800049,5,0.065805636
0,A,2,3567,112.5045013,0.617242396,0.154699996,2.638499975,68.03790283,5,0.072223917
0,A,2,3567.091064,113.4378967,0.620635986,0.146799997,2.630300045,68.03919983,5,0.073160857
0,A,2,3567.182373,109.7073975,0.589049578,0.143600002,2.637399912,68.29689789,5,0.076819241
0,A,2,3567.273682,106.9401016,0.564068019,0.1382,2.647399902,68.95330048,5,0.078619286
0,A,2,3567.36499,103.6328964,0.540992022,0.135900006,2.664900065,69.24079895,5,0.077108167
0,A,2,3567.456299,104.3789978,0.550779223,0.151999995,2.664499998,69.05950165,5,0.071934767
0,A,2,3567.547607,107.1463013,0.573980033,0.173600003,2.663100004,69.96199799,5,0.071528241
0,A,2,3567.638916,109.3333969,0.605105579,0.182999998,2.667299986,70.84829712,5,0.080997013
0,A,2,3567.72998,117.9272995,0.656472027,0.185800001,2.659100056,71.47399902,5,0.095433034
0,A,2,3567.821533,114.5698013,0.655354381,0.188099995,2.653899908,71.30840302,5,0.110024892
0,A,2,3567.912598,124.4638977,0.693997622,0.184599996,2.648900032,70.66899872,5,0.115888856
0,A,2,3568.003906,113.2586975,0.630180001,0.176599994,2.638999939,70.32330322,5,0.119850405
0,A,2,3568.095215,116.2757034,0.636290371,0.167099997,2.631200075,69.65200043,5,0.124900028
0,A,2,3568.186523,111.331398,0.626860797,0.170699999,2.618000031,68.93710327,5,0.13277933
0,A,2,3568.277588,118.9789963,0.670100808,0.174600005,2.604799986,69.10410309,5,0.131617114
